hhID,personID,per_num,SUBREG,SUBREG_GRP,SUBREGCluster,PAge,PGender,PEmp,POcc,PComm,Pweight,SUBREG_GRPDummy,SUBREGClusterDummy
14870,29734,2,34,7,4,7,2,2,5,auto,35.08183565,7,4
14870,29735,3,34,7,4,2,2,3,NA,NA,35.08183565,7,4
14870,29736,4,34,7,4,1,1,3,NA,NA,35.08183565,7,4
14871,29737,1,57.2,23,3,7,2,2,7,auto,38.236955,23,3
14871,29738,2,57.2,23,3,7,1,1,7,auto,38.236955,23,3
14871,29739,3,57.2,23,3,4,1,1,7,auto,38.236955,23,3
14872,29740,1,47.2,18,2,5,1,1,8,auto,28.07877365,18,2
14872,29741,2,47.2,18,2,5,2,1,7,transit,28.07877365,18,2
14873,29742,1,75,34,3,6,2,1,5,auto,36.64959926,34,3
14874,29743,1,69,29,3,8,2,3,NA,NA,42.86345741,29,3
14874,29744,2,69,29,3,8,1,3,NA,NA,42.86345741,29,3
14875,29745,1,36,9,2,6,2,1,2,transit,27.40659837,9,2
14876,29746,1,73,32,3,9,1,1,7,auto,50.0922619,32,3
14876,29747,2,73,32,3,8,2,3,NA,NA,50.0922619,32,3
14877,29748,1,13.2,3,1,7,1,1,1,auto,32.17161866,3,1
14877,29749,2,13.2,3,1,6,2,1,5,auto,32.17161866,3,1
14877,29750,3,13.2,3,1,1,1,3,NA,NA,32.17161866,3,1
14877,29751,4,13.2,3,1,1,2,3,NA,NA,32.17161866,3,1
14878,29752,1,36,9,2,8,1,2,7,workFromHome,27.40659837,9,2
14878,29753,2,36,9,2,8,2,1,5,auto,27.40659837,9,2
14879,29754,1,55,21,3,6,2,1,5,auto,38.37644494,21,3
14879,29755,2,55,21,3,6,1,1,7,auto,38.37644494,21,3
14880,29756,1,38,11,4,5,1,1,2,auto,34.36724645,11,4
14880,29757,2,38,11,4,5,2,1,4,auto,34.36724645,11,4
14881,29758,1,36,9,2,6,1,1,3,transit,27.40659837,9,2
14882,29759,1,69,29,3,8,2,3,NA,NA,42.86345741,29,3
14883,29760,1,62.1,25,2,8,1,2,7,transit,51.49353372,25,2
14883,29761,2,62.1,25,2,8,2,1,7,auto,51.49353372,25,2
14884,29762,1,36,9,2,8,1,1,1,transit,27.40659837,9,2
14884,29763,2,36,9,2,8,2,1,2,transit,27.40659837,9,2
14885,29764,1,33,6,2,5,1,3,NA,NA,24.16290488,6,2
14886,29765,1,21,4,2,5,1,3,NA,NA,29.76898566,4,2
14886,29766,2,21,4,2,4,2,3,NA,NA,29.76898566,4,2
14887,29767,1,37,10,4,5,1,2,2,transit,47.84701718,10,4
14887,29768,2,37,10,4,8,2,3,NA,NA,47.84701718,10,4
14887,29769,3,37,10,4,4,1,1,1,transit,47.84701718,10,4
14888,29770,1,41,12,2,9,2,3,NA,NA,37.44934896,12,2
14889,29771,1,34,7,4,7,1,1,3,auto,35.08183565,7,4
14889,29772,2,34,7,4,6,2,1,2,auto,35.08183565,7,4
14890,29773,1,34,7,4,5,2,1,4,transit,35.08183565,7,4
14891,29774,1,63,27,1,8,1,1,8,auto,38.02021777,27,1
14891,29775,2,63,27,1,9,2,3,NA,NA,38.02021777,27,1
14892,29776,1,39,11,2,8,2,3,NA,NA,34.36724645,11,2
14893,29777,1,61,24,3,6,1,1,3,auto,65.29467155,24,3
14893,29778,2,61,24,3,6,2,2,2,workFromHome,65.29467155,24,3
14893,29779,3,61,24,3,2,1,3,NA,NA,65.29467155,24,3
14894,29780,1,62.1,25,2,5,1,1,2,transit,51.49353372,25,2
14895,29781,1,12,2,4,5,1,1,3,transit,20.3367354,2,4
14896,29782,1,62.2,26,4,8,1,1,1,auto,40.292277,26,4
14896,29783,2,62.2,26,4,8,2,2,4,transit,40.292277,26,4
14896,29784,3,62.2,26,4,5,2,1,4,auto,40.292277,26,4
14896,29785,4,62.2,26,4,4,2,2,7,auto,40.292277,26,4
14897,29786,1,33,6,2,6,1,1,7,transit,24.16290488,6,2
14898,29787,1,62.2,26,4,7,1,1,3,auto,40.292277,26,4
14898,29788,2,62.2,26,4,7,2,1,3,transit,40.292277,26,4
14898,29789,3,62.2,26,4,2,1,3,NA,NA,40.292277,26,4
14898,29790,4,62.2,26,4,2,2,3,NA,NA,40.292277,26,4
14898,29791,5,62.2,26,4,2,2,3,NA,NA,40.292277,26,4
14898,29792,6,62.2,26,4,1,2,3,NA,NA,40.292277,26,4
14899,29793,1,33,6,2,7,1,2,6,workFromHome,24.16290488,6,2
14900,29794,1,82,38,3,9,2,3,NA,NA,36.54970193,38,3
14900,29795,2,82,38,3,9,1,3,NA,NA,36.54970193,38,3
14901,29796,1,57.2,23,3,8,1,3,NA,NA,72.25581395,23,3
14902,29797,1,74,33,4,8,1,3,NA,NA,69.66809669,33,4
14902,29798,2,74,33,4,8,2,3,NA,NA,69.66809669,33,4
14903,29799,1,71.2,30,3,8,1,3,NA,NA,39.66397038,30,3
14903,29800,2,71.2,30,3,7,2,1,2,active,39.66397038,30,3
14904,29801,1,62.1,25,2,9,1,3,NA,NA,51.49353372,25,2
14904,29802,2,62.1,25,2,9,2,3,NA,NA,51.49353372,25,2
14905,29803,1,63,27,1,7,1,3,NA,NA,40.292277,27,1
14906,29804,1,42.2,14,1,5,1,1,2,transit,38.48608728,14,1
14906,29805,2,42.2,14,1,5,2,3,NA,NA,38.48608728,14,1
14907,29806,1,44,16,3,9,1,3,NA,NA,36.22521005,16,3
14907,29807,2,44,16,3,8,2,3,NA,NA,36.22521005,16,3
14908,29808,1,33,6,2,4,2,2,4,workFromHome,24.16290488,6,2
14909,29809,1,37,10,4,4,1,2,5,transit,47.84701718,10,4
14910,29810,1,83,39,3,9,1,3,NA,NA,51.8851737,39,3
14910,29811,2,83,39,3,9,2,3,NA,NA,51.8851737,39,3
14911,29812,1,33,6,2,8,1,2,5,auto,30.40727874,6,2
14912,29813,1,43,15,3,5,1,3,NA,NA,37.21069356,15,3
14913,29814,1,34,7,4,6,2,1,5,transit,35.08183565,7,4
14914,29815,1,47.1,17,1,8,2,3,NA,NA,22.37444169,17,1
14915,29816,1,42.1,13,1,8,2,1,2,transit,48.53331743,13,1
14916,29817,1,21,4,2,6,1,1,6,transit,29.76898566,4,2
14916,29818,2,21,4,2,7,2,2,7,transit,29.76898566,4,2
14917,29819,1,82,38,3,7,2,2,5,transit,36.54970193,38,3
14917,29820,2,82,38,3,8,1,2,4,auto,36.54970193,38,3
14917,29821,3,82,38,3,3,1,3,NA,NA,36.54970193,38,3
14917,29822,4,82,38,3,2,1,3,NA,NA,36.54970193,38,3
14918,29823,1,33,6,2,8,1,3,NA,NA,24.16290488,6,2
14918,29824,2,33,6,2,8,2,3,NA,NA,24.16290488,6,2
14919,29825,1,39,11,2,5,2,1,6,transit,34.36724645,11,2
14919,29826,2,39,11,2,5,1,1,6,transit,34.36724645,11,2
14920,29827,1,39,11,2,6,1,1,6,auto,34.36724645,11,2
14921,29828,1,36,9,2,6,1,1,1,auto,27.40659837,9,2
14922,29829,1,38,11,4,7,2,3,NA,NA,34.36724645,11,4
14922,29830,2,38,11,4,9,2,3,NA,NA,34.36724645,11,4
14923,29831,1,62.2,26,4,8,2,3,NA,NA,40.292277,26,4
14923,29832,2,62.2,26,4,8,1,1,3,transit,40.292277,26,4
14924,29833,1,33,6,2,8,2,1,1,transit,24.16290488,6,2
14925,29834,1,34,7,4,8,1,1,2,transit,35.08183565,7,4
14926,29835,1,47.1,17,1,6,1,1,1,auto,16.84120461,17,1
14926,29836,2,47.1,17,1,6,2,1,4,active,16.84120461,17,1
14927,29837,1,47.1,17,1,9,1,3,NA,NA,16.84120461,17,1
14927,29838,2,47.1,17,1,9,2,3,NA,NA,16.84120461,17,1
14927,29839,3,47.1,17,1,10,2,3,NA,NA,16.84120461,17,1
14928,29840,1,41,12,2,4,2,3,NA,NA,37.44934896,12,2
14928,29841,2,41,12,2,7,2,3,NA,NA,37.44934896,12,2
14928,29842,3,41,12,2,7,1,3,NA,NA,37.44934896,12,2
14929,29843,1,34,7,4,6,2,1,4,transit,35.08183565,7,4
14929,29844,2,34,7,4,9,2,3,NA,NA,35.08183565,7,4
14930,29845,1,34,7,4,8,2,1,5,workFromHome,35.08183565,7,4
14930,29846,2,34,7,4,10,2,3,NA,NA,35.08183565,7,4
14931,29847,1,21,4,2,8,1,2,8,auto,29.76898566,4,2
14932,29848,1,12,2,4,9,1,3,NA,NA,36.18711029,2,4
14933,29849,1,11.1,1,2,9,1,3,NA,NA,54.78276918,1,2
14933,29850,2,11.1,1,2,9,2,3,NA,NA,54.78276918,1,2
14934,29851,1,55,21,3,4,1,1,2,auto,38.37644494,21,3
14934,29852,2,55,21,3,2,1,3,NA,NA,38.37644494,21,3
14934,29853,3,55,21,3,7,1,1,8,transit,38.37644494,21,3
14934,29854,4,55,21,3,7,2,1,2,transit,38.37644494,21,3
14935,29855,1,12,2,4,9,2,1,3,auto,20.3367354,2,4
14935,29856,2,12,2,4,9,1,1,7,auto,20.3367354,2,4
14936,29857,1,61,24,3,8,1,1,2,auto,46.18484884,24,3
14936,29858,2,61,24,3,9,1,3,NA,NA,46.18484884,24,3
14937,29859,1,21,4,2,8,2,1,1,active,29.76898566,4,2
14938,29860,1,57.2,23,3,8,1,3,NA,NA,38.236955,23,3
14938,29861,2,57.2,23,3,8,2,1,8,auto,38.236955,23,3
14938,29862,3,57.2,23,3,5,2,1,8,transit,38.236955,23,3
14939,29863,1,21,4,2,8,1,3,NA,NA,46.20553258,4,2
14940,29864,1,22,5,2,6,2,2,9,workFromHome,37.35369136,5,2
14940,29865,2,22,5,2,7,1,2,9,workFromHome,37.35369136,5,2
14941,29866,1,37,10,4,8,1,1,7,auto,47.84701718,10,4
14942,29867,1,21,4,2,6,2,3,NA,NA,29.76898566,4,2
14942,29868,2,21,4,2,5,1,1,1,workFromHome,29.76898566,4,2
14943,29869,1,69,29,3,8,2,2,5,auto,42.86345741,29,3
14943,29870,2,69,29,3,8,1,2,5,transit,42.86345741,29,3
14944,29871,1,82,38,3,8,1,3,NA,NA,36.54970193,38,3
14944,29872,2,82,38,3,8,2,1,5,auto,36.54970193,38,3
14945,29873,1,44,16,3,10,2,3,NA,NA,36.22521005,16,3
14946,29874,1,22,5,2,6,1,2,7,active,37.35369136,5,2
14947,29875,1,96,44,3,9,2,3,NA,NA,47.7524933,44,3
14947,29876,2,96,44,3,8,2,2,4,auto,47.7524933,44,3
14948,29877,1,73,32,3,8,1,1,7,workFromHome,50.0922619,32,3
14948,29878,2,73,32,3,8,2,1,7,auto,50.0922619,32,3
14949,29879,1,71.2,30,3,6,1,3,NA,NA,39.66397038,30,3
14950,29880,1,11.1,1,2,8,2,1,4,auto,38.66814155,1,2
14950,29881,2,11.1,1,2,9,1,3,NA,NA,38.66814155,1,2
14951,29882,1,77,35,4,8,2,2,2,workFromHome,38.01839415,35,4
14952,29883,1,21,4,2,7,2,1,6,transit,29.76898566,4,2
14953,29884,1,13.1,3,1,8,1,3,NA,NA,49.47643544,3,1
14953,29885,2,13.1,3,1,8,1,1,8,transit,49.47643544,3,1
14954,29886,1,72,31,3,8,2,3,NA,NA,56.12835793,31,3
14954,29887,2,72,31,3,8,1,3,NA,NA,56.12835793,31,3
14954,29888,3,72,31,3,4,1,3,NA,NA,56.12835793,31,3
14955,29889,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
14955,29890,2,69,29,3,8,2,1,1,auto,42.86345741,29,3
14956,29891,1,77,35,4,8,2,1,7,auto,38.01839415,35,4
14956,29892,2,77,35,4,8,1,1,7,auto,38.01839415,35,4
14957,29893,1,21,4,2,8,1,1,1,auto,29.76898566,4,2
14958,29894,1,44,16,3,7,1,3,NA,NA,36.22521005,16,3
14959,29895,1,69,29,3,8,2,1,7,workFromHome,42.86345741,29,3
14960,29896,1,47.2,18,2,5,2,1,1,transit,28.07877365,18,2
14960,29897,2,47.2,18,2,5,1,1,8,auto,28.07877365,18,2
14961,29898,1,96,44,3,8,1,1,4,auto,47.7524933,44,3
14961,29899,2,96,44,3,8,2,1,4,auto,47.7524933,44,3
14962,29900,1,12,2,4,9,2,3,NA,NA,36.18711029,2,4
14962,29901,2,12,2,4,9,1,3,NA,NA,36.18711029,2,4
14963,29902,1,57.2,23,3,8,1,1,1,auto,38.236955,23,3
14963,29903,2,57.2,23,3,8,2,3,NA,NA,38.236955,23,3
14964,29904,1,57.2,23,3,8,2,2,6,workFromHome,38.236955,23,3
14964,29905,2,57.2,23,3,8,1,1,4,auto,38.236955,23,3
14965,29906,1,33,6,2,7,2,1,3,transit,24.16290488,6,2
14965,29907,2,33,6,2,4,1,3,NA,NA,24.16290488,6,2
14965,29908,3,33,6,2,3,1,3,NA,NA,24.16290488,6,2
14966,29909,1,36,9,2,8,2,2,2,auto,27.40659837,9,2
14967,29910,1,43,15,3,5,1,2,6,transit,58.11783499,15,3
14967,29911,2,43,15,3,8,2,3,NA,NA,58.11783499,15,3
14967,29912,3,43,15,3,5,1,3,NA,NA,58.11783499,15,3
14967,29913,4,43,15,3,10,2,3,NA,NA,58.11783499,15,3
14968,29914,1,22,5,2,5,1,1,5,auto,37.35369136,5,2
14969,29915,1,33,6,2,5,2,1,10,transit,24.16290488,6,2
14969,29916,2,33,6,2,5,1,2,6,active,24.16290488,6,2
14970,29917,1,36,9,2,8,1,1,1,auto,27.40659837,9,2
14970,29918,2,36,9,2,8,2,1,4,workFromHome,27.40659837,9,2
14971,29919,1,43,15,3,7,2,1,8,auto,37.21069356,15,3
14971,29920,2,43,15,3,8,1,1,8,auto,37.21069356,15,3
14972,29921,1,21,4,2,8,2,3,NA,NA,46.20553258,4,2
14973,29922,1,81,37,1,8,2,2,4,workFromHome,41.63658283,37,1
14974,29923,1,21,4,2,8,1,1,2,workFromHome,29.76898566,4,2
14975,29924,1,62.2,26,4,9,1,1,4,auto,47.77685387,26,4
14975,29925,2,62.2,26,4,9,2,3,NA,NA,47.77685387,26,4
14976,29926,1,62.2,26,4,8,1,1,7,auto,40.292277,26,4
14976,29927,2,62.2,26,4,8,2,1,3,auto,40.292277,26,4
14977,29928,1,21,4,2,7,2,1,6,active,29.76898566,4,2
14977,29929,2,21,4,2,7,1,1,8,transit,29.76898566,4,2
14978,29930,1,35,8,3,6,2,1,4,auto,47.06455749,8,3
14979,29931,1,62.1,25,2,9,1,1,5,auto,51.49353372,25,2
14980,29932,1,62.2,26,4,7,2,1,2,auto,40.292277,26,4
14980,29933,2,62.2,26,4,1,2,3,NA,NA,40.292277,26,4
14981,29934,1,73,32,3,7,2,1,7,transit,50.0922619,32,3
14981,29935,2,73,32,3,7,1,1,7,auto,50.0922619,32,3
14982,29936,1,94,42,4,8,1,1,8,auto,45.22586873,42,4
14982,29937,2,94,42,4,8,2,3,NA,NA,45.22586873,42,4
14983,29938,1,33,6,2,8,1,1,8,active,24.16290488,6,2
14984,29939,1,62.2,26,4,9,1,3,NA,NA,40.292277,26,4
14984,29940,2,62.2,26,4,9,2,3,NA,NA,40.292277,26,4
14985,29941,1,69,29,3,9,1,1,1,workFromHome,42.86345741,29,3
14985,29942,2,69,29,3,8,2,1,1,auto,42.86345741,29,3
14986,29943,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
14987,29944,1,71.2,30,3,4,2,3,NA,NA,39.66397038,30,3
14987,29945,2,71.2,30,3,5,1,1,8,transit,39.66397038,30,3
14988,29946,1,22,5,2,5,1,1,1,auto,37.35369136,5,2
14988,29947,2,22,5,2,6,2,1,8,auto,37.35369136,5,2
14989,29948,1,72,31,3,7,1,1,8,auto,56.12835793,31,3
14989,29949,2,72,31,3,6,2,1,4,auto,56.12835793,31,3
14989,29950,3,72,31,3,1,1,3,NA,NA,56.12835793,31,3
14989,29951,4,72,31,3,2,2,3,NA,NA,56.12835793,31,3
14990,29952,1,71.1,30,1,7,2,1,10,transit,39.66397038,30,1
14991,29953,1,83,39,3,7,2,1,5,auto,37.06229615,39,3
14991,29954,2,83,39,3,7,1,2,8,transit,37.06229615,39,3
14991,29955,3,83,39,3,4,1,3,NA,NA,37.06229615,39,3
14991,29956,4,83,39,3,4,2,3,NA,NA,37.06229615,39,3
14992,29957,1,33,6,2,6,2,2,6,workFromHome,24.16290488,6,2
14992,29958,2,33,6,2,6,1,1,5,auto,24.16290488,6,2
14993,29959,1,75,34,3,6,1,1,3,transit,36.64959926,34,3
14993,29960,2,75,34,3,6,2,2,5,auto,36.64959926,34,3
14993,29961,3,75,34,3,1,2,3,NA,NA,36.64959926,34,3
14993,29962,4,75,34,3,1,2,3,NA,NA,36.64959926,34,3
14994,29963,1,94,42,4,9,1,3,NA,NA,45.22586873,42,4
14994,29964,2,94,42,4,8,2,3,NA,NA,45.22586873,42,4
14995,29965,1,34,7,4,8,2,2,2,auto,35.08183565,7,4
14995,29966,2,34,7,4,8,1,2,1,workFromHome,35.08183565,7,4
14996,29967,1,22,5,2,5,2,3,NA,NA,37.35369136,5,2
14997,29968,1,37,10,4,9,1,1,8,transit,47.84701718,10,4
14998,29969,1,51.1,19,1,9,1,3,NA,NA,32.82337558,19,1
14998,29970,2,51.1,19,1,9,2,3,NA,NA,32.82337558,19,1
14999,29971,1,55,21,3,9,2,3,NA,NA,81.50229673,21,3
14999,29972,2,55,21,3,9,1,3,NA,NA,81.50229673,21,3
15000,29973,1,36,9,2,7,2,1,4,auto,46.54388731,9,2
15000,29974,2,36,9,2,7,1,1,5,auto,46.54388731,9,2
15002,29976,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
15002,29977,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
15003,29978,1,21,4,2,5,2,1,3,transit,29.76898566,4,2
15004,29979,1,38,11,4,6,1,1,4,transit,34.36724645,11,4
15004,29980,2,38,11,4,5,2,1,4,auto,34.36724645,11,4
15005,29981,1,47.2,18,2,5,2,1,5,auto,28.07877365,18,2
15006,29982,1,61,24,3,7,2,1,7,transit,46.18484884,24,3
15006,29983,2,61,24,3,8,1,2,5,active,46.18484884,24,3
15006,29984,3,61,24,3,5,2,1,7,transit,46.18484884,24,3
15007,29985,1,34,7,4,8,2,3,NA,NA,35.08183565,7,4
15008,29986,1,34,7,4,7,2,1,1,workFromHome,35.08183565,7,4
15008,29987,2,34,7,4,7,1,1,8,auto,35.08183565,7,4
15008,29988,3,34,7,4,4,1,1,7,auto,35.08183565,7,4
15009,29989,1,57.2,23,3,9,2,3,NA,NA,72.25581395,23,3
15009,29990,2,57.2,23,3,9,1,3,NA,NA,72.25581395,23,3
15010,29991,1,33,6,2,5,1,1,2,transit,24.16290488,6,2
15011,29992,1,74,33,4,8,1,1,5,auto,69.66809669,33,4
15011,29993,2,74,33,4,8,2,3,NA,NA,69.66809669,33,4
15011,29994,3,74,33,4,4,1,2,5,auto,69.66809669,33,4
15012,29995,1,77,35,4,7,1,1,1,auto,38.01839415,35,4
15012,29996,2,77,35,4,7,2,1,4,workFromHome,38.01839415,35,4
15012,29997,3,77,35,4,2,1,3,NA,NA,38.01839415,35,4
15013,29998,1,13.2,3,1,8,2,1,1,auto,32.17161866,3,1
15014,29999,1,21,4,2,4,2,1,2,active,29.76898566,4,2
15015,30000,1,33,6,2,7,1,1,7,workFromHome,24.16290488,6,2
15016,30001,1,21,4,2,4,2,1,6,active,29.76898566,4,2
15017,30002,1,83,39,3,5,1,1,1,auto,37.06229615,39,3
15017,30003,2,83,39,3,5,2,3,NA,NA,37.06229615,39,3
15018,30004,1,93,41,3,8,1,1,7,auto,44.75355287,41,3
15018,30005,2,93,41,3,8,2,2,7,auto,44.75355287,41,3
15019,30006,1,33,6,2,6,1,1,6,workFromHome,24.16290488,6,2
15020,30007,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
15020,30008,2,69,29,3,9,2,3,NA,NA,42.86345741,29,3
15021,30009,1,43,15,3,9,2,3,NA,NA,37.21069356,15,3
15022,30010,1,72,31,3,5,1,1,5,auto,56.12835793,31,3
15022,30011,2,72,31,3,5,2,1,5,transit,56.12835793,31,3
15023,30012,1,62.2,26,4,9,1,3,NA,NA,40.292277,26,4
15023,30013,2,62.2,26,4,9,2,3,NA,NA,40.292277,26,4
15024,30014,1,34,7,4,9,2,3,NA,NA,35.08183565,7,4
15025,30015,1,68,28,3,8,1,1,4,workFromHome,29.48582053,28,3
15025,30016,2,68,28,3,8,2,1,8,workFromHome,29.48582053,28,3
15025,30017,3,68,28,3,3,1,3,NA,NA,29.48582053,28,3
15026,30018,1,44,16,3,9,1,3,NA,NA,36.22521005,16,3
15027,30019,1,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
15027,30020,2,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
15028,30021,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
15028,30022,2,35,8,3,9,2,2,2,workFromHome,33.68115209,8,3
15029,30023,1,83,39,3,9,1,3,NA,NA,37.06229615,39,3
15029,30024,2,83,39,3,8,2,3,NA,NA,37.06229615,39,3
15030,30025,1,92,40,4,9,1,3,NA,NA,86.10151938,40,4
15030,30026,2,92,40,4,9,2,3,NA,NA,86.10151938,40,4
15031,30027,1,21,4,2,6,2,1,5,active,29.76898566,4,2
15032,30028,1,83,39,3,5,2,1,2,active,37.06229615,39,3
15032,30029,2,83,39,3,8,1,1,7,auto,37.06229615,39,3
15033,30030,1,13.2,3,1,9,1,3,NA,NA,32.17161866,3,1
15033,30031,2,13.2,3,1,9,2,3,NA,NA,32.17161866,3,1
15034,30032,1,94,42,4,9,1,3,NA,NA,45.22586873,42,4
15034,30033,2,94,42,4,8,2,3,NA,NA,45.22586873,42,4
15035,30034,1,56,21,1,8,2,3,NA,NA,38.37644494,21,1
15035,30035,2,56,21,1,9,2,2,5,workFromHome,38.37644494,21,1
15036,30036,1,21,4,2,7,1,1,7,transit,29.76898566,4,2
15036,30037,2,21,4,2,2,1,3,NA,NA,29.76898566,4,2
15037,30038,1,73,32,3,8,2,3,NA,NA,50.0922619,32,3
15037,30039,2,73,32,3,8,1,1,1,auto,50.0922619,32,3
15038,30040,1,83,39,3,7,2,1,1,auto,37.06229615,39,3
15039,30041,1,71.1,30,1,5,2,1,7,auto,39.66397038,30,1
15039,30042,2,71.1,30,1,5,1,1,7,auto,39.66397038,30,1
15039,30043,3,71.1,30,1,1,1,3,NA,NA,39.66397038,30,1
15040,30044,1,83,39,3,9,2,3,NA,NA,37.06229615,39,3
15040,30045,2,83,39,3,9,1,3,NA,NA,37.06229615,39,3
15041,30046,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
15041,30047,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
15042,30048,1,37,10,4,8,2,2,5,workFromHome,47.84701718,10,4
15043,30049,1,62.2,26,4,7,2,1,7,auto,40.292277,26,4
15043,30050,2,62.2,26,4,7,1,1,7,transit,40.292277,26,4
15044,30051,1,43,15,3,9,1,3,NA,NA,37.21069356,15,3
15044,30052,2,43,15,3,9,2,3,NA,NA,37.21069356,15,3
15045,30053,1,33,6,2,5,2,1,5,auto,24.16290488,6,2
15046,30054,1,11.1,1,2,8,1,2,8,active,38.66814155,1,2
15046,30055,2,11.1,1,2,8,2,3,NA,NA,38.66814155,1,2
15046,30056,3,11.1,1,2,6,1,3,NA,NA,38.66814155,1,2
15047,30057,1,73,32,3,8,2,1,4,auto,50.0922619,32,3
15047,30058,2,73,32,3,8,1,1,8,auto,50.0922619,32,3
15047,30059,3,73,32,3,5,1,3,NA,NA,50.0922619,32,3
15048,30060,1,35,8,3,9,2,3,NA,NA,33.68115209,8,3
15048,30061,2,35,8,3,9,1,3,NA,NA,33.68115209,8,3
15049,30062,1,11.3,1,1,8,1,2,3,workFromHome,38.66814155,1,1
15050,30063,1,75,34,3,8,1,2,2,workFromHome,36.64959926,34,3
15051,30064,1,38,11,4,6,1,1,2,auto,34.36724645,11,4
15051,30065,2,38,11,4,5,2,1,5,auto,34.36724645,11,4
15052,30066,1,72,31,3,8,1,2,9,workFromHome,56.12835793,31,3
15052,30067,2,72,31,3,8,2,1,2,auto,56.12835793,31,3
15053,30068,1,36,9,2,5,2,1,5,transit,27.40659837,9,2
15054,30069,1,96,44,3,8,1,3,NA,NA,47.7524933,44,3
15054,30070,2,96,44,3,8,2,1,7,auto,47.7524933,44,3
15055,30071,1,37,10,4,5,2,3,NA,NA,47.84701718,10,4
15055,30072,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
15055,30073,3,37,10,4,9,1,3,NA,NA,47.84701718,10,4
15057,30076,1,22,5,2,9,2,3,NA,NA,37.35369136,5,2
15057,30077,2,22,5,2,9,1,3,NA,NA,37.35369136,5,2
15058,30078,1,39,11,2,9,1,1,2,transit,34.36724645,11,2
15058,30079,2,39,11,2,8,2,1,7,auto,34.36724645,11,2
15059,30080,1,81,37,1,9,2,3,NA,NA,77.69090909,37,1
15059,30081,2,81,37,1,9,1,3,NA,NA,77.69090909,37,1
15060,30082,1,62.2,26,4,9,1,3,NA,NA,40.292277,26,4
15060,30083,2,62.2,26,4,9,2,3,NA,NA,40.292277,26,4
15061,30084,1,92,40,4,9,1,2,8,auto,59.0185667,40,4
15061,30085,2,92,40,4,9,2,3,NA,NA,59.0185667,40,4
15062,30086,1,33,6,2,6,1,1,2,active,24.16290488,6,2
15063,30087,1,75,34,3,6,1,1,1,transit,36.64959926,34,3
15063,30088,2,75,34,3,6,2,1,5,auto,36.64959926,34,3
15063,30089,3,75,34,3,2,2,3,NA,NA,36.64959926,34,3
15063,30090,4,75,34,3,1,1,3,NA,NA,36.64959926,34,3
15064,30091,1,53.1,20,1,5,2,1,2,transit,78.73053833,20,1
15064,30092,2,53.1,20,1,5,1,1,10,transit,78.73053833,20,1
15064,30093,3,53.1,20,1,2,1,3,NA,NA,78.73053833,20,1
15064,30094,4,53.1,20,1,1,2,3,NA,NA,78.73053833,20,1
15065,30095,1,12,2,4,8,1,1,3,auto,20.3367354,2,4
15065,30096,2,12,2,4,8,2,3,NA,NA,20.3367354,2,4
15066,30097,1,34,7,4,7,1,3,NA,NA,35.08183565,7,4
15066,30098,2,34,7,4,6,2,3,NA,NA,35.08183565,7,4
15066,30099,3,34,7,4,1,1,3,NA,NA,35.08183565,7,4
15067,30100,1,13.2,3,1,9,1,3,NA,NA,32.17161866,3,1
15068,30101,1,41,12,2,8,1,3,NA,NA,37.44934896,12,2
15068,30102,2,41,12,2,8,2,2,6,workFromHome,37.44934896,12,2
15069,30103,1,96,44,3,8,2,2,4,transit,47.7524933,44,3
15069,30104,2,96,44,3,9,1,3,NA,NA,47.7524933,44,3
15070,30105,1,22,5,2,8,1,2,7,workFromHome,37.35369136,5,2
15070,30106,2,22,5,2,7,1,1,1,other,37.35369136,5,2
15071,30107,1,36,9,2,9,1,2,7,workFromHome,27.40659837,9,2
15071,30108,2,36,9,2,8,2,1,4,auto,27.40659837,9,2
15072,30109,1,33,6,2,5,2,1,2,transit,24.16290488,6,2
15072,30110,2,33,6,2,5,1,1,1,transit,24.16290488,6,2
15073,30111,1,68,28,3,9,2,3,NA,NA,29.48582053,28,3
15074,30112,1,47.1,17,1,5,1,2,5,transit,16.84120461,17,1
15075,30113,1,62.1,25,2,9,1,3,NA,NA,51.49353372,25,2
15075,30114,2,62.1,25,2,8,2,2,7,transit,51.49353372,25,2
15076,30115,1,35,8,3,8,2,1,5,workFromHome,33.68115209,8,3
15076,30116,2,35,8,3,8,1,3,NA,NA,33.68115209,8,3
15077,30117,1,57.2,23,3,7,1,1,5,auto,38.236955,23,3
15077,30118,2,57.2,23,3,6,2,3,NA,NA,38.236955,23,3
15077,30119,3,57.2,23,3,2,1,3,NA,NA,38.236955,23,3
15077,30120,4,57.2,23,3,1,1,3,NA,NA,38.236955,23,3
15078,30121,1,12,2,4,8,1,1,3,active,20.3367354,2,4
